number	path	doc_id	page	eo_id	sec
59468	../data/ddrs/230717/2.txt	230717	2	12356	13 ?? (1)(3) 
59469	../data/ddrs/230728/2.txt	230728	2	12356	3.4 
59470	../data/ddrs/230729/2.txt	230729	2	12356	3.4 (b) 
59471	../data/ddrs/230734/2.txt	230734	2	12356	34 (b) 
59472	../data/ddrs/230737/2.txt	230737	2	12356	1.3(2)(1) 
59473	../data/ddrs/230738/2.txt	230738	2	12356	3.4 (b) 
59474	../data/ddrs/230739/2.txt	230739	2	12356	1.3(A)(3)(5) 
59475	../data/ddrs/230742/2.txt	230742	2	12356	1.3 (2)(S) 
59476	../data/ddrs/230502/2.txt	230502	2	12355	3.4 (b) 
59477	../data/ddrs/230502/4.txt	230502	4	12356	3.4 (b) 
59478	../data/ddrs/230503/2.txt	230503	2	12356	3.4 (b) 
59479	../data/ddrs/230504/2.txt	230504	2	12356	3.4. (b) 
59480	../data/ddrs/230504/2.txt	230504	2	12356	1.3 (a)(4)(5) 
59481	../data/ddrs/230506/2.txt	230506	2	12356	3.4(b) 
59482	../data/ddrs/230506/2.txt	230506	2	12356	1.3(2)(3)(5) 
59483	../data/ddrs/230508/2.txt	230508	2	12356	3.4(b) 
59484	../data/ddrs/230509/2.txt	230509	2	12356	1.3(2)(1)(2)(4) 
59485	../data/ddrs/230509/2.txt	230509	2	12356	3.4(b) 
59486	../data/ddrs/230510/2.txt	230510	2	12356	1.3(a)(1)(2)(4) 
59487	../data/ddrs/230510/2.txt	230510	2	12356	3.4(b) 
59488	../data/ddrs/230512/2.txt	230512	2	12356	3.4(b) 
59489	../data/ddrs/230512/2.txt	230512	2	12356	1.3 (a)(1)(4)(5) 
59490	../data/ddrs/230513/2.txt	230513	2	12356	1.3(a)(4) 
59491	../data/ddrs/230517/2.txt	230517	2	12356	3.4 (b) 
59492	../data/ddrs/230517/2.txt	230517	2	12356	13() ??(a) 
59493	../data/ddrs/230518/2.txt	230518	2	12356	4.3() 6.2(a) 
59494	../data/ddrs/230623/2.txt	230623	2		
59495	../data/ddrs/230380/3.txt	230380	3	12356	
59496	../data/ddrs/230382/2.txt	230382	2	12356	3.4(b) 
59497	../data/ddrs/230382/2.txt	230382	2	12356	1.3 (a)(4)(5) 
59498	../data/ddrs/230384/2.txt	230384	2	12356	3.4 (b) 
59499	../data/ddrs/230384/2.txt	230384	2	12356	1.3(b)(4)(5) 
59500	../data/ddrs/230387/2.txt	230387	2	12356	13(a)(4)(q) 
59501	../data/ddrs/230388/2.txt	230388	2	12356	13(a)(4)(5) 
59502	../data/ddrs/230389/2.txt	230389	2	12356	13(a)(3)(4)(5) 
59503	../data/ddrs/230390/2.txt	230390	2	12356	13 (a)(5) 
59504	../data/ddrs/230391/2.txt	230391	2	12356	
59505	../data/ddrs/230391/3.txt	230391	3	12356	
59506	../data/ddrs/230392/2.txt	230392	2	1356	13(a)(5) 
59507	../data/ddrs/230396/2.txt	230396	2	12356	
59508	../data/ddrs/230397/2.txt	230397	2	12356	
59509	../data/ddrs/230397/3.txt	230397	3	12356	
59510	../data/ddrs/230398/2.txt	230398	2	12356	3.4(b) 
59511	../data/ddrs/230401/2.txt	230401	2	12356	1.3(a)(5) 
59512	../data/ddrs/230404/2.txt	230404	2	12356	1.3 (a)(5) 
59513	../data/ddrs/230405/2.txt	230405	2	12356	1.3 (a)(4)(5) 
59514	../data/ddrs/230406/2.txt	230406	2	12356	1.3 (a)(5) 
59515	../data/ddrs/230409/2.txt	230409	2	12356	1.3 (a)(1)(5) 
59516	../data/ddrs/230410/2.txt	230410	2	12356	1.3 (a)(1)(5) 
59517	../data/ddrs/230411/2.txt	230411	2	12356	1.3(a)(1) 
59518	../data/ddrs/230412/2.txt	230412	2	12356	1.3(a)(1)(5) 
59519	../data/ddrs/230413/2.txt	230413	2	12356	3.4(b) 
59520	../data/ddrs/230413/2.txt	230413	2	12356	1.3(a)(4)(5) 
59521	../data/ddrs/230415/2.txt	230415	2	12356	3.4(b) 
59522	../data/ddrs/230416/2.txt	230416	2	12356	3.4 (b) 
59523	../data/ddrs/230416/2.txt	230416	2	12356	1.3 (a)(1) 
59524	../data/ddrs/230417/2.txt	230417	2	12356	
59525	../data/ddrs/230418/2.txt	230418	2	12356	
59526	../data/ddrs/230419/2.txt	230419	2	12356	3.4 (b) 
59527	../data/ddrs/230419/2.txt	230419	2	12356	1.3 (a)(4) 
59528	../data/ddrs/230419/2.txt	230419	2	12356	1.3 (2)(1)(4)(5) 
59529	../data/ddrs/230422/2.txt	230422	2	12356	3.4 (b) 
59530	../data/ddrs/230422/22.txt	230422	22	12356	3.4 (b) 
59531	../data/ddrs/230422/22.txt	230422	22	12356	6.2(a) 
59532	../data/ddrs/230422/26.txt	230422	26	12356	3.4 (b) 
59533	../data/ddrs/230422/3.txt	230422	3	12356	3.4 (b) 
59534	../data/ddrs/230422/34.txt	230422	34	12356	3.4. (b) 
59535	../data/ddrs/230422/4.txt	230422	4	12356	3.4 (b) 
59536	../data/ddrs/230422/4.txt	230422	4	12356	62(a) 
59537	../data/ddrs/230423/2.txt	230423	2	12356	
59538	../data/ddrs/230424/2.txt	230424	2	12356	
59539	../data/ddrs/230425/2.txt	230425	2	12356	3.4 (b) 
59540	../data/ddrs/230425/2.txt	230425	2	12356	1.3 ?? 
59541	../data/ddrs/230426/2.txt	230426	2	12356	3.4 (b) 
59542	../data/ddrs/230427/2.txt	230427	2	12356	3.4 (b) 
59543	../data/ddrs/230427/2.txt	230427	2	12356	1.3 (a) (4) 
59544	../data/ddrs/230428/2.txt	230428	2	12356	1.3 (2)(4)(5) 
59545	../data/ddrs/230428/6.txt	230428	6	10450	
59546	../data/ddrs/230429/2.txt	230429	2	12356	1.3(a)(4)(5) 
59547	../data/ddrs/230430/2.txt	230430	2	12356	1.3 (a)(4)(5) 
59548	../data/ddrs/230431/2.txt	230431	2	12356	3.4 (b) 
59549	../data/ddrs/230431/2.txt	230431	2	12356	1.3(a)(3)(4)(5) 
59550	../data/ddrs/230432/2.txt	230432	2	12356	3.4 (b) 
59551	../data/ddrs/230432/3.txt	230432	3	12355	1.3 (2)(1)(5) 
59552	../data/ddrs/230433/2.txt	230433	2	12356	
59553	../data/ddrs/230434/2.txt	230434	2	12356	3.4(b)) 
59554	../data/ddrs/230435/3.txt	230435	3	12356	3.4 (b) 
59555	../data/ddrs/230437/2.txt	230437	2	12356	3.4(b) 
59556	../data/ddrs/230437/2.txt	230437	2	12356	1.3 (a)(1)(5) 
59557	../data/ddrs/230438/2.txt	230438	2	12356	3.4 (b) 
59558	../data/ddrs/230440/2.txt	230440	2	12356	
59559	../data/ddrs/230443/2.txt	230443	2	12335	3.4 (b) 
59560	../data/ddrs/230448/2.txt	230448	2	12356	
59561	../data/ddrs/230449/2.txt	230449	2	12356	3.4 (b) 
59562	../data/ddrs/230450/2.txt	230450	2	12356	1.3 (a)(3)(5) 
59563	../data/ddrs/230451/2.txt	230451	2	12356	3.4(a) 
59564	../data/ddrs/230451/3.txt	230451	3	12356	3.4 (b) 
59565	../data/ddrs/230453/2.txt	230453	2	12356	3.4 (b) 
59566	../data/ddrs/230454/2.txt	230454	2	12356	3.4. (b) 
59567	../data/ddrs/230455/2.txt	230455	2	12356	3.4 (B) 
59568	../data/ddrs/230456/2.txt	230456	2	12356	3.4 (b) 
59569	../data/ddrs/230456/2.txt	230456	2	12356	13?? (a)(1)(3)(5) 
59570	../data/ddrs/230457/2.txt	230457	2	12356	?? 
59571	../data/ddrs/230460/2.txt	230460	2	12356	1.3(a)(1)(5) 
59572	../data/ddrs/230465/2.txt	230465	2	12356	13 (a) ?? 
59573	../data/ddrs/230466/2.txt	230466	2	12356	1.3(a)(3) 
59574	../data/ddrs/230467/2.txt	230467	2	12356	3.4(b) 
59575	../data/ddrs/230467/2.txt	230467	2	12356	1.3a(3) 
59576	../data/ddrs/230468/2.txt	230468	2	12356	3.4(b) 
59577	../data/ddrs/230468/2.txt	230468	2	12356	1.3a(3) 
59578	../data/ddrs/230469/2.txt	230469	2	12356	3.4(b) 
59579	../data/ddrs/230470/2.txt	230470	2	12356	3.4(b) 
59580	../data/ddrs/230472/2.txt	230472	2	12356	3.4 (b) 
59581	../data/ddrs/230472/2.txt	230472	2	12356	13 (a)?? 
59582	../data/ddrs/230473/2.txt	230473	2	12356	3.4 (b) 
59583	../data/ddrs/230473/2.txt	230473	2	12356	1.3?? 
59584	../data/ddrs/230474/2.txt	230474	2	12356	3.4 (b) 
59585	../data/ddrs/230477/2.txt	230477	2	12356	3.4 (b 
59586	../data/ddrs/230477/2.txt	230477	2	12356	1.3 (a)(s) 
59587	../data/ddrs/230478/2.txt	230478	2	12356	3.4(b) 
59588	../data/ddrs/230478/2.txt	230478	2	12356	1.3 (a) (1)(4)(5) 
59589	../data/ddrs/230479/2.txt	230479	2	12356	3.4 (b) 
59590	../data/ddrs/230489/2.txt	230489	2	12356	1.3 (a)(1)(5)(7) 
59591	../data/ddrs/230490/2.txt	230490	2	12356	1.3 (a)(5) 
59592	../data/ddrs/230492/2.txt	230492	2	12356	1.3 (a)(1)(5) 
59593	../data/ddrs/230494/2.txt	230494	2	12356	3.4. (b) 
59594	../data/ddrs/230494/2.txt	230494	2	12356	1.3 (a)(1)(5) 
59595	../data/ddrs/230495/2.txt	230495	2	12333	3.4 (b) 
59596	../data/ddrs/230495/2.txt	230495	2	12356	1.3 (a)(1)(4)(5) 
59597	../data/ddrs/230497/2.txt	230497	2	12356	3.4 (b) 
59598	../data/ddrs/230498/2.txt	230498	2	12355	3.1 (b) 
59599	../data/ddrs/230498/2.txt	230498	2	12356	1.3 ax(N5) 46.2 
59600	../data/ddrs/230499/2.txt	230499	2	12356	3.4 (b) 
59601	../data/ddrs/230499/2.txt	230499	2	12356	
59602	../data/ddrs/230501/2.txt	230501	2	12356	3.4 (b) 
59603	../data/ddrs/230256/2.txt	230256	2	12356	1.3 (2)(4)(5)(6) 
59604	../data/ddrs/230257/2.txt	230257	2	12356	
59605	../data/ddrs/230278/2.txt	230278	2	12356	13 (A) (5) 
59606	../data/ddrs/230280/2.txt	230280	2	12356	3.4 (b) 
59607	../data/ddrs/230282/2.txt	230282	2	12356	13 (2)(3)(5) 
59608	../data/ddrs/230282/4.txt	230282	4	123576	1.3 (2)(3)(5) 
59609	../data/ddrs/230283/2.txt	230283	2	12356	1.3 (2)(3)(5) 
59610	../data/ddrs/230284/2.txt	230284	2	12356	
59611	../data/ddrs/230286/2.txt	230286	2	12355	1.3 (a)(3)(5) 
59612	../data/ddrs/230287/2.txt	230287	2	12356	1.3 (a)(3)(5) 
59613	../data/ddrs/230288/2.txt	230288	2	12355	1.3 (a) (3)(5) 
59614	../data/ddrs/230289/2.txt	230289	2	12356	1.3(a)(3) 
59615	../data/ddrs/230290/2.txt	230290	2	12356	1.3 (a)(3)(5) 
59616	../data/ddrs/230291/2.txt	230291	2	12356	1.3(a)(3)(4)(5) 
59617	../data/ddrs/230292/2.txt	230292	2	12356	1.3 (a)(5) 
59618	../data/ddrs/230293/2.txt	230293	2	12356	1.3 (a)(3)(5) 
59619	../data/ddrs/230294/2.txt	230294	2	12356	1.3 (a)(3)(5) 
59620	../data/ddrs/230295/2.txt	230295	2	12356	1.3 (a)(5) 
59621	../data/ddrs/230303/2.txt	230303	2	12356	1.3 (a)(4)(5) 
59622	../data/ddrs/230304/2.txt	230304	2	12356	1.3(a)(5) 
59623	../data/ddrs/230305/2.txt	230305	2	12356	1.3 (1)(5) 
59624	../data/ddrs/230315/2.txt	230315	2	12356	1.3 (a)(4)(5) 
59625	../data/ddrs/230318/2.txt	230318	2	12356	1.3 (a)(3)(5) 
59626	../data/ddrs/230322/2.txt	230322	2	12356	1.3 (a) (s) 
59627	../data/ddrs/230325/2.txt	230325	2	1356	(a) (s) 
59628	../data/ddrs/230329/2.txt	230329	2	12356	1.3 (a) (S) 
59629	../data/ddrs/230330/2.txt	230330	2	12356	1.3 (a)(4)(5) 
59630	../data/ddrs/230337/2.txt	230337	2	12356	1.3 (a)(s) 
59631	../data/ddrs/230339/2.txt	230339	2	12356	3.4 (b) 
59632	../data/ddrs/230339/2.txt	230339	2	12356	1.3 (a) (3) 
59633	../data/ddrs/230343/2.txt	230343	2	12356	3.4 (B) 
59634	../data/ddrs/230344/2.txt	230344	2	12356	3.4 (b) 
59635	../data/ddrs/230345/2.txt	230345	2		
59636	../data/ddrs/230346/2.txt	230346	2	12356	3.4 (b) 
59637	../data/ddrs/230350/2.txt	230350	2	12356	1.3 (a)(5) 
59638	../data/ddrs/230356/2.txt	230356	2	12556	3.4 (b) 
59639	../data/ddrs/230357/2.txt	230357	2	12356	3.4 (b) 
59640	../data/ddrs/230358/2.txt	230358	2	12356	3.4 (b) 
59641	../data/ddrs/230371/2.txt	230371	2	12356	3.4(b) 
59642	../data/ddrs/230371/3.txt	230371	3	12356	3.4(b) 
59643	../data/ddrs/230371/6.txt	230371	6	12356	13 (9)95) 
59644	../data/ddrs/230371/6.txt	230371	6	12356	3.4 (b) 
59645	../data/ddrs/230372/3.txt	230372	3	12356	1.3 (1)(4) 
59646	../data/ddrs/230375/2.txt	230375	2	12356	1.3 (a)(3)(4) 
59647	../data/ddrs/230377/2.txt	230377	2	12356	1.3 (4) 
59648	../data/ddrs/230378/2.txt	230378	2	12356	1.3 (a)(4) 
59649	../data/ddrs/230198/2.txt	230198	2	12356	1.3 (a)(3)(4)(5) 
59650	../data/ddrs/230207/2.txt	230207	2	12356	1.3 ?? a(4)(5) 
59651	../data/ddrs/230255/2.txt	230255	2	12356	1.3 (a)(2)(4)(5)(6) 
59652	../data/ddrs/229888/2.txt	229888	2	12356	3.4 (b) 
59653	../data/ddrs/229888/2.txt	229888	2	12356	1.3 (a)(5) 
59654	../data/ddrs/229890/2.txt	229890	2	12356	1.3 (2)(2)(4)(5) 
59655	../data/ddrs/229896/2.txt	229896	2	12356	3.4(b) 
59656	../data/ddrs/229899/2.txt	229899	2	12336	2.3.(b) 
59657	../data/ddrs/229900/2.txt	229900	2	12355	3.4 (b) 
59658	../data/ddrs/229901/2.txt	229901	2	12356	3.4 (b) 
59659	../data/ddrs/229902/2.txt	229902	2	12356	3.4 (b) 
59660	../data/ddrs/229902/2.txt	229902	2	12356	13 (2) (3) 
59661	../data/ddrs/229908/2.txt	229908	2	12356	3.4. (b) 
59662	../data/ddrs/229908/3.txt	229908	3	12356	
59663	../data/ddrs/229908/4.txt	229908	4	12356	
59664	../data/ddrs/229908/5.txt	229908	5	12356	?? 
59665	../data/ddrs/229909/2.txt	229909	2	12356	3.4. (b) 
59666	../data/ddrs/229910/2.txt	229910	2	12356	2.4 (b) 
59667	../data/ddrs/229911/2.txt	229911	2	12356	3.4. (b) 
59668	../data/ddrs/229912/2.txt	229912	2	12356	1.3. (2)(5) 
59669	../data/ddrs/229764/2.txt	229764	2	12356	3.4 (b) 
59670	../data/ddrs/229765/2.txt	229765	2	12356	3.4 (b) 
59671	../data/ddrs/229765/2.txt	229765	2		
59672	../data/ddrs/229767/2.txt	229767	2	12356	1.3 (2)(1)(4)(5) 
59673	../data/ddrs/229768/2.txt	229768	2	12356	3.4 (b) 
59674	../data/ddrs/229768/2.txt	229768	2	12356	13 (2) (5) 
59675	../data/ddrs/229769/2.txt	229769	2	12356	
59676	../data/ddrs/229770/2.txt	229770	2	12356	3.4. (b) 
59677	../data/ddrs/229773/2.txt	229773	2	12356	3.4 (b) 
59678	../data/ddrs/229774/2.txt	229774	2	12356	34 (b) 
59679	../data/ddrs/229775/2.txt	229775	2	12356	3.4 (b) 
59680	../data/ddrs/229775/2.txt	229775	2	12356	, 1.3 (a)(5) 
59681	../data/ddrs/229778/2.txt	229778	2		3.4 (b) 
59682	../data/ddrs/229780/2.txt	229780	2	12356	3.4 (b) 
59683	../data/ddrs/229781/2.txt	229781	2	12356	3.4. (b) 
59684	../data/ddrs/229782/2.txt	229782	2	12356	
59685	../data/ddrs/229783/2.txt	229783	2	12356	3.4 (b) 
59686	../data/ddrs/229783/2.txt	229783	2		
59687	../data/ddrs/229784/2.txt	229784	2	12356	3.4 (B) 
59688	../data/ddrs/229784/2.txt	229784	2	12356	10 (2)(3)(5) 
59689	../data/ddrs/229785/2.txt	229785	2	12356	?? (2)(5) 
59690	../data/ddrs/229786/2.txt	229786	2	12356	
59691	../data/ddrs/229787/2.txt	229787	2	12356	?? (b) 
59692	../data/ddrs/229787/9.txt	229787	9	12356	1.4. (b) 
59693	../data/ddrs/229788/2.txt	229788	2	12356	3.4 (b) 
59694	../data/ddrs/229789/2.txt	229789	2	12356	3.4(b) 
59695	../data/ddrs/229789/2.txt	229789	2	12345	13(a)(4) 
59696	../data/ddrs/229790/2.txt	229790	2	12356	3.4(b) 
59697	../data/ddrs/229790/2.txt	229790	2	12356	13(2)(1)(2) 
59698	../data/ddrs/229791/2.txt	229791	2	12356	3.4(b) 
59699	../data/ddrs/229793/2.txt	229793	2	12356	3.4 (b) 
59700	../data/ddrs/229793/2.txt	229793	2	12356	13(2)(5) 
59701	../data/ddrs/229803/2.txt	229803	2	12356	3.4(b) 
59702	../data/ddrs/229804/2.txt	229804	2	12356	3.4 (b) 
59703	../data/ddrs/229805/2.txt	229805	2	12356	3.4 (b) 
59704	../data/ddrs/229806/2.txt	229806	2	12356	3.4 (b) 
59705	../data/ddrs/229810/2.txt	229810	2	12356	3.4 (b) 
59706	../data/ddrs/229811/2.txt	229811	2	12356	3.4 (b) 
59707	../data/ddrs/229812/2.txt	229812	2	12356	3.4 (b) 
59708	../data/ddrs/229812/2.txt	229812	2	12356	1.3(A)(4)(5)(6) 
59709	../data/ddrs/229814/2.txt	229814	2	12356	3.4 (b) 
59710	../data/ddrs/229814/2.txt	229814	2	12356	1.3 (2)(3)(5) 
59711	../data/ddrs/229824/2.txt	229824	2	12356	3.4(b) 
59712	../data/ddrs/229825/2.txt	229825	2	12356	3.4 (b) 
59713	../data/ddrs/229826/2.txt	229826	2	12356	3.4 (b) 
59714	../data/ddrs/229826/2.txt	229826	2	12356	1.3(2)(3)(5) 
59715	../data/ddrs/229828/2.txt	229828	2	12356	3.4(b) 
59716	../data/ddrs/229829/2.txt	229829	2	12356	3.4. (b) 
59717	../data/ddrs/229830/2.txt	229830	2	12356	3.4 (b) 
59718	../data/ddrs/229831/2.txt	229831	2	12356	3.4(b) 
59719	../data/ddrs/229832/2.txt	229832	2	12356	3.4(b) 
59720	../data/ddrs/229833/2.txt	229833	2	12356	3.4(b) 
59721	../data/ddrs/229833/2.txt	229833	2		
59722	../data/ddrs/229834/2.txt	229834	2	12356	3.4 (b) 
59723	../data/ddrs/229835/2.txt	229835	2	12356	3.4(b) 
59724	../data/ddrs/229836/2.txt	229836	2	12356	3.4 (b) 
59725	../data/ddrs/229837/2.txt	229837	2	12356	24 (b) 
59726	../data/ddrs/229838/2.txt	229838	2	12356	3.4(b) 
59727	../data/ddrs/229838/3.txt	229838	3	12356	?? 
59728	../data/ddrs/229839/2.txt	229839	2	12356	3.4(b) 
59729	../data/ddrs/229840/2.txt	229840	2	12356	3.4 (b) 
59730	../data/ddrs/229842/2.txt	229842	2	12356	3.4 (b) 
59731	../data/ddrs/229843/2.txt	229843	2	12356	3.4 (b) 
59732	../data/ddrs/229844/2.txt	229844	2	12356	1.3 (2)(1)(5) 
59733	../data/ddrs/229853/2.txt	229853	2	12356	3.4 (b) 
59734	../data/ddrs/229854/2.txt	229854	2	12356	34. (b) 
59735	../data/ddrs/229855/2.txt	229855	2	12356	34 (b) 
59736	../data/ddrs/229855/2.txt	229855	2	12356	1.3 (2) (1) 
59737	../data/ddrs/229856/2.txt	229856	2	12356	3.4 (b) 
59738	../data/ddrs/229857/2.txt	229857	2	12356	3.4 (b) 
59739	../data/ddrs/229858/2.txt	229858	2	12356	3.4 (b) 
59740	../data/ddrs/229859/2.txt	229859	2	12356	3.4. (b) 
59741	../data/ddrs/229860/2.txt	229860	2	12356	3.4 (b) 
59742	../data/ddrs/229860/2.txt	229860	2	12355	1.3 (a)(4)(5)(6) 
59743	../data/ddrs/229861/2.txt	229861	2	12356	3.4 (b) 
59744	../data/ddrs/229862/2.txt	229862	2	12356	3.4 (b) 
59745	../data/ddrs/229863/2.txt	229863	2	12356	
59746	../data/ddrs/229864/2.txt	229864	2	12356	3.4 (b) 
59747	../data/ddrs/229865/2.txt	229865	2	12356	3.4 (b) 
59748	../data/ddrs/229865/2.txt	229865	2	12356	13 (2) (5) 
59749	../data/ddrs/229866/2.txt	229866	2	12356	3.4 (b) 
59750	../data/ddrs/229866/3.txt	229866	3	12356	3.4. (b) 
59751	../data/ddrs/229866/4.txt	229866	4	12356	3.4 (b) 
59752	../data/ddrs/229867/2.txt	229867	2	12356	3.4 (b) 
59753	../data/ddrs/229868/2.txt	229868	2	12356	34 (b) 
59754	../data/ddrs/229869/2.txt	229869	2	12356	3.4 (b) 
59755	../data/ddrs/229871/2.txt	229871	2	12356	34 (b) 
59756	../data/ddrs/229872/2.txt	229872	2	12356	3.4 (b) 
59757	../data/ddrs/229874/2.txt	229874	2	12355	3.4 (b) 
59758	../data/ddrs/229875/2.txt	229875	2	12356	3.4(b) 
59759	../data/ddrs/229875/8.txt	229875	8	12356	
59760	../data/ddrs/229876/2.txt	229876	2		3.4 (b) 
59761	../data/ddrs/229877/2.txt	229877	2	12356	3.4(b) 
59762	../data/ddrs/229877/2.txt	229877	2	12356	
59763	../data/ddrs/229878/2.txt	229878	2	12356	3.4 (b) 
59764	../data/ddrs/229880/2.txt	229880	2	12356	3.4 (b) 
59765	../data/ddrs/229880/2.txt	229880	2	12356	1.3(e)(5) 
59766	../data/ddrs/229882/2.txt	229882	2	12356	3.4 (b) 
59767	../data/ddrs/229884/2.txt	229884	2	12356	3.(d) 
59768	../data/ddrs/229641/2.txt	229641	2	12356	1.3 (2)(5) 
59769	../data/ddrs/229659/2.txt	229659	2	12356	3.4 (b) 
59770	../data/ddrs/229663/2.txt	229663	2	12356	3.4(b) 
59771	../data/ddrs/229667/2.txt	229667	2	12356	1.3(a)(4) 
59772	../data/ddrs/229670/2.txt	229670	2	12356	3.4 (b) 
59773	../data/ddrs/229670/2.txt	229670	2	12355	
59774	../data/ddrs/229673/2.txt	229673	2	12356	
59775	../data/ddrs/229675/2.txt	229675	2	12056	
59776	../data/ddrs/229676/2.txt	229676	2	12358	
59777	../data/ddrs/229677/2.txt	229677	2	12356	1.3 (2)(3) 
59778	../data/ddrs/229678/2.txt	229678	2	12356	1.3 (2) (5) 
59779	../data/ddrs/229679/2.txt	229679	2	12356	?? (2)(5) 
59780	../data/ddrs/229680/2.txt	229680	2	12356	1.3 (2)(5) 
59781	../data/ddrs/229681/2.txt	229681	2	12366	3.4 (b) 
59782	../data/ddrs/229682/2.txt	229682	2		
59783	../data/ddrs/229683/2.txt	229683	2	12356	3.4(b) 
59784	../data/ddrs/229683/3.txt	229683	3	12366	
59785	../data/ddrs/229684/2.txt	229684	2	12356	3.4 (b) 
59786	../data/ddrs/229684/2.txt	229684	2		?? a(4)(5) 
59787	../data/ddrs/229685/2.txt	229685	2		
59788	../data/ddrs/229686/2.txt	229686	2	12356	1.3 (a)(4) 
59789	../data/ddrs/229687/2.txt	229687	2	12356	13 (2) (5) 
59790	../data/ddrs/229687/20.txt	229687	20	12356	1.3 (a)(5). 
59791	../data/ddrs/229687/25.txt	229687	25	12356	1.3 (a)(5). 
59792	../data/ddrs/229688/2.txt	229688	2	12355	3.4 (b) 
59793	../data/ddrs/229690/2.txt	229690	2	12356	1.3 (a)(5) 
59794	../data/ddrs/229691/2.txt	229691	2	12356	1.3 (a)(5) 
59795	../data/ddrs/229692/2.txt	229692	2	12356	45 (b) 
59796	../data/ddrs/229692/3.txt	229692	3	12356	3.4(b) 
59797	../data/ddrs/229692/4.txt	229692	4	12356	3.4(b) 
59798	../data/ddrs/229692/6.txt	229692	6	12356	3.4(b) 
59799	../data/ddrs/229692/7.txt	229692	7	12356	3.4(b) 
59800	../data/ddrs/229693/2.txt	229693	2	12356	3.4(b) 
59801	../data/ddrs/229694/2.txt	229694	2	12356	3.4(b) 
59802	../data/ddrs/229695/2.txt	229695	2	12356	3.4(b) 
59803	../data/ddrs/229696/2.txt	229696	2	12356	
59804	../data/ddrs/229697/2.txt	229697	2	12358	13(a)(1)(4)(5) 
59805	../data/ddrs/229698/2.txt	229698	2	12356	13(a)(5) 
59806	../data/ddrs/229701/2.txt	229701	2	12356	
59807	../data/ddrs/229703/2.txt	229703	2	12355	34 (S) 
59808	../data/ddrs/229703/3.txt	229703	3	12355	34 (b) 
59809	../data/ddrs/229704/2.txt	229704	2	12356	3.4(b) 
59810	../data/ddrs/229705/2.txt	229705	2	12356	3.4(b) 
59811	../data/ddrs/229706/2.txt	229706	2	12356	
59812	../data/ddrs/229707/2.txt	229707	2	12356	
59813	../data/ddrs/229709/2.txt	229709	2	12355	3-402 
59814	../data/ddrs/229710/2.txt	229710	2	12356	
59815	../data/ddrs/229710/3.txt	229710	3	12356	
59816	../data/ddrs/229711/2.txt	229711	2	12356	
59817	../data/ddrs/229714/2.txt	229714	2	12356	1.3(a)(1)(3) 
59818	../data/ddrs/229716/2.txt	229716	2	12356	1.3 (a)(1)(5) 
59819	../data/ddrs/229718/2.txt	229718	2	12356	
59820	../data/ddrs/229719/2.txt	229719	2	12356	1.3 (2)(1)(3)(4)(5) 
59821	../data/ddrs/229723/2.txt	229723	2	12356	
59822	../data/ddrs/229724/2.txt	229724	2	12356	
59823	../data/ddrs/229725/2.txt	229725	2	12356	
59824	../data/ddrs/229726/2.txt	229726	2	12356	
59825	../data/ddrs/229727/2.txt	229727	2	12356	
59826	../data/ddrs/229728/2.txt	229728	2	12356	
59827	../data/ddrs/229729/2.txt	229729	2	12356	3.4 (b) 
59828	../data/ddrs/229729/2.txt	229729	2	12356	1.3 (2)(4)(5) 
59829	../data/ddrs/229730/2.txt	229730	2	12356	3.4 (b) 
59830	../data/ddrs/229731/2.txt	229731	2	12356	2.4 (b) 
59831	../data/ddrs/229731/3.txt	229731	3	12356	3.4 (b) 
59832	../data/ddrs/229732/2.txt	229732	2	12356	
59833	../data/ddrs/229733/2.txt	229733	2	12365	
59834	../data/ddrs/229734/2.txt	229734	2	12356	
59835	../data/ddrs/229735/2.txt	229735	2	12356	
59836	../data/ddrs/229736/2.txt	229736	2	12356	
59837	../data/ddrs/229737/2.txt	229737	2	12356	
59838	../data/ddrs/229738/2.txt	229738	2	12356	
59839	../data/ddrs/229739/2.txt	229739	2	12356	
59840	../data/ddrs/229740/2.txt	229740	2	12356	
59841	../data/ddrs/229741/2.txt	229741	2	12356	
59842	../data/ddrs/229742/2.txt	229742	2	12356	3.4 (b) 
59843	../data/ddrs/229746/2.txt	229746	2	12356	1.3 (2)(5) 
59844	../data/ddrs/229748/2.txt	229748	2	12356	1.3 (2)(5) 
59845	../data/ddrs/229749/2.txt	229749	2	12356	1.3 (2)(3)(5) 
59846	../data/ddrs/229754/2.txt	229754	2	12356	3.4 (b) 
59847	../data/ddrs/229756/2.txt	229756	2	12356	3.4 (b) 
59848	../data/ddrs/229757/3.txt	229757	3		
59849	../data/ddrs/229758/2.txt	229758	2	12356	3.4 (b) 
59850	../data/ddrs/229759/2.txt	229759	2	12356	3.4 (b) 
59851	../data/ddrs/229760/2.txt	229760	2	12356	2.4 (b) 
59852	../data/ddrs/229762/2.txt	229762	2	12356	3.4 (b) 
59853	../data/ddrs/229763/2.txt	229763	2	12356	3.4 (b) 
59854	../data/ddrs/229523/2.txt	229523	2	12356	3.4 
59855	../data/ddrs/229524/2.txt	229524	2	12356	3.4 
59856	../data/ddrs/229525/2.txt	229525	2	12356	3.4 
59857	../data/ddrs/229557/2.txt	229557	2	10356	3.4 (b) 
